Iphone_long_disc,Iphone_rating,Iphone_price,Seller_loc,Shiping_cost,QuantitySold,Sub_title
Apple iPhone 11 Pro Max - 256GB - Space Gray (Unlocked) A2161 (CDMA + GSM),4.5 out of 5 stars.,$255.00,from United States,Shipping not specified,None,Pre-Owned · Apple iPhone 11 Pro Max · 256 GB · Unlocked
Apple iPhone 11 Pro Max 256GB Space Gray (Unlocked) A2161 (CDMA + GSM) Excellent,4.5 out of 5 stars.,$449.99,from United States,+$54.08 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 256 GB · Unlocked
New ListingApple iPhone 11 Pro Max - 256GB (Unlocked) Works Great  -  READ!!!   (#H64),None Rating,$308.99,from United States,Shipping not specified,None,Pre-Owned · Apple iPhone 11 Pro Max · 256 GB · Unlocked
Apple iPhone 11 Pro Max 256GB Smartphone White A2161  (Unlocked),None Rating,$430.00,from United States,+$74.66 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 256 GB · Unlocked
Apple iPhone 11 - 64GB 128GB - Unlocked Verizon At&t (GSM + CDMA) WIFI IOS,5.0 out of 5 stars.,$180.00 to $375.00,from United States,+$35.16 shipping,None,Pre-Owned
Apple iPhone 11 - 64GB/128GB/256GB - All Colours - Unlocked - Good Used,None Rating,$306.35 to $404.39,from United Kingdom,+$27.73 shipping estimate,None,Good - Refurbished
Apple iPhone 11 64GB 128GB Fully Unlocked CDMA/GSM Mint,None Rating,$180.00 to $389.00,from United States,+$31.11 shipping,None,Pre-Owned
Apple iPhone 11 Pro - 64GB 256GB 512GB - All Colors - Good Condition,4.5 out of 5 stars.,$299.00 to $397.00,from United States,+$37.52 shipping,None,Good - Refurbished
Apple iPhone 11 Red 64GB AT&T Unlocked Model A2111 Clean With Box,5.0 out of 5 stars.,$299.99,from United States,+$34.65 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 64gb White - NO WIFI/BLUETOOTH (Board issue) - Preowned/Unlocked,None Rating,$200.00,from United States,+$31.70 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 MWJE2LL/A Black Hexa Core T-Mobile 64 GB 6.1 in Smartphone,None Rating,$60.99,from United States,+$31.60 shipping,None,Parts Only · Apple iPhone 11 · 64 GB · T-Mobile
Apple iPhone 11 Pro Max 64GB [A2161] White (Unlocked) Smartphone  FREE SHIP,None Rating,$349.99,from United States,+$36.13 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 64 GB · Unlocked
Apple Iphone 11 Unlocked T-Mobile AT&T Verizon 64GB 128GB iOS | Good,None Rating,$177.00 to $370.00,from United States,+$31.03 shipping,None,Pre-Owned
Apple iPhone 11 - 64GB - Purple -Unlocked -C  Grade Sun Spots See Description,4.5 out of 5 stars.,$219.00,from United States,+$32.27 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · AT&T
"FULLY FUNCTIONAL USED GSM UNLOCKED iPhone 11 PRO, 256GB A2160 MWAT2LL/A M150M",4.5 out of 5 stars.,$399.99,from United States,+$46.55 shipping,None,Pre-Owned · Apple iPhone 11 Pro · 256 GB · Unlocked
Apple iPhone 11 (PRODUCT) RED - 64GB (Unlocked) Excellent Condition,5.0 out of 5 stars.,$279.99,from United States,+$34.06 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 - 64GB - Purple (Unlocked) (CDMA + GSM) - Very Good Conditon,None Rating,$269.94,from United States,+$33.77 shipping,48 sold,Pre-Owned
Apple iPhone 11 Pro - 64GB 256GB 512GB - All Colors - Very Good Condition,5.0 out of 5 stars.,$337.00 to $422.00,from United States,+$38.25 shipping,None,Very Good - Refurbished
Apple iPhone 11 Pro | 64GB | Gold | Unlocked | Camera Spots | **Read Description,4.5 out of 5 stars.,$219.99,from United States,+$32.29 shipping,None,Parts Only · Apple iPhone 11 Pro · 64 GB · Unlocked
Apple iPhone 11 - 128GB - White (Unlocked) A2221 (CDMA + GSM),5.0 out of 5 stars.,$208.33,from United Kingdom,Shipping not specified,None,Pre-Owned · Apple iPhone 11 · Unlocked · 128 GB
Used Unlocked Apple iPhone 11 Pro 256GB Space Gray Bundle,4.5 out of 5 stars.,$350.00,from United States,+$36.13 shipping,None,Pre-Owned · Apple iPhone 11 Pro · 256 GB · Unlocked
Apple iPhone 11 A2111 64GB 6.1" Wi-Fi *Untested/Read* | C1354,None Rating,$79.99,from United States,+$37.15 shipping,None,Parts Only · Apple iPhone 11 · 64 GB
Apple iPhone 11 - 128GB - Black -Unlocked- Bad Condition -Sun Spots No true tone,None Rating,$249.00,from United States,+$33.15 shipping,None,Pre-Owned
Apple iPhone 11 A2111 AT&T T-Mobile Verizon Factory Unlocked - LCD SPOT SALE  -,4.5 out of 5 stars.,$249.00,from United States,+$33.15 shipping,None,Pre-Owned
Apple iPhone 11 Pro - 256GB - Silver (Unlocked) A2160 - Works - Good Cond,4.5 out of 5 stars.,$354.95,from United States,+$50.28 shipping,None,Pre-Owned · Apple iPhone 11 Pro · 256 GB · Unlocked
Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Carriers - Fair Condition,4.5 out of 5 stars.,$323.00 to $403.00,from United States,+$37.69 shipping,None,Pre-Owned
Apple iPhone 11 (PRODUCT)RED - 64GB (Unlocked) A2111 (CDMA + GSM),5.0 out of 5 stars.,$115.00,from United States,Shipping not specified,None,Pre-Owned · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 - 128GB - Black (Unlocked) A2221 (GSM),4.5 out of 5 stars.,$349.25,from United Kingdom,Shipping not specified,None,New (Other) · Apple iPhone 11 · Unlocked · 128 GB
?EXCELLENT A++?Apple iPhone 11?64GB Black?FACTORY UNLOCKED?ALL CARRIERS UNLOCK,5.0 out of 5 stars.,$249.00,from United States,+$42.14 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 A2111 128GB Black Unlocked Fair Condition Check IMEI ,5.0 out of 5 stars.,$249.96,from United States,+$33.18 shipping,None,Pre-Owned · Apple iPhone 11 · 128 GB · Unlocked
Apple iPhone 11 - 64GB - All Colors - Factory Unlocked - Good Condition,5.0 out of 5 stars.,$289.99,from United States,+$34.36 shipping,None,Excellent - Refurbished
Apple iPhone 11 128GB 256GB A2111 Fully Unlocked AT&T T-Mobile Verizon EXCELLENT,5.0 out of 5 stars.,$289.99,from United States,+$34.36 shipping,None,Original Box ? Genuine Cable ? Free 2-Day Shipping
Apple iPhone 11 Pro 256GB Gold Unlocked Fair Condition,5.0 out of 5 stars.,$329.99,from United States,+$35.54 shipping,13 sold,Pre-Owned · Apple iPhone 11 Pro · 256 GB · Unlocked
Apple iPhone 11 Pro - 256GB - Space Gray (Unlocked) A2160 (CDMA + GSM) - 72% BH,4.5 out of 5 stars.,$350.00,from United States,+$44.08 shipping,None,Pre-Owned · Apple iPhone 11 Pro · 256 GB · Unlocked
Apple iPhone 11 64GB 128GB 256GB - Unlocked Smartphone - Excellent - Grade A,4.5 out of 5 stars.,$341.90 to $342.56,from United Kingdom,+$28.85 shipping estimate,178+ sold,UNLOCKED?12 MONTHS WARRANTY?NEXT DAY DELIVERY
Apple iPhone 11 - 128GB - White (Unlocked) A2221 (CDMA + GSM),4.5 out of 5 stars.,$255.14,from Australia,Shipping not specified,None,Pre-Owned · Apple · Apple iPhone 11
Apple iPhone 11 Pro Max - Unlocked 256GB - Gray - Fair - A2161 - Chipped Camera,4.5 out of 5 stars.,$399.99,from United States,+$37.60 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 256 GB · Unlocked
Apple iPhone 11 Pro Max A2161 64GB Gold Unlocked Fair Condition Check IMEI ,5.0 out of 5 stars.,$309.94,from United States,+$34.95 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 64 GB · Unlocked
Apple iPhone 11 64GB Red (A2111) T-Mobile - Cracked F/B/Camera *Check ESN* (U-4),None Rating,$109.99,from United States,+$44.05 shipping,None,Parts Only · Apple iPhone 11 · 64 GB · T-Mobile
"Apple iPhone Bundle Lot of 22 - 11, XR, SE, 6, 7, 8 - (S-15)",None Rating,$309.99,from United States,+$64.95 shipping,None,Parts Only · Apple iPhone 11 · 64 GB · 1&1
Apple iPhone 11 - 128GB - Purple (Unlocked) A2111 (CDMA + GSM),4.5 out of 5 stars.,$271.00,from United States,Shipping not specified,None,Pre-Owned · Apple iPhone 11 · 128 GB · Unlocked
 Apple iPhone 11 64G Unlocking GSM Verizon ATT T-Mobile Smartphone ,5.0 out of 5 stars.,$289.00,from United States,+$34.33 shipping,None,Open Box
Apple iPhone 8 Plus A1897 64GB Unlocked Fair Condition Check IMEI ,5.0 out of 5 stars.,$117.96,from United States,+$29.28 shipping,None,Pre-Owned · Apple iPhone 8 Plus · 64 GB · Unlocked
Apple iPhone 11 Pro Max A2161 64/256/512GB AT&T Verizon T-Mobile Unlocked Good,None Rating,$314.99,from United States,+$35.10 shipping,None,Pre-Owned
"Apple iPhone 11 - 64GB - Black, For parts only, Read Description.",None Rating,$105.00,from United States,+$34.55 shipping,None,Parts Only · Apple iPhone 11 · 64 GB
Apple iPhone 11 Pro Max 64GB 256GB T-Mobile AT&T Verizon Unlocked | Excellent,4.5 out of 5 stars.,$329.99,from United States,+$35.54 shipping,None,Pre-Owned
Apple iPhone 11 64GB [A2111] Purple (Unlocked) Smartphone Broken,None Rating,$194.95,from United States,+$31.56 shipping,None,Parts Only
Apple iPhone 11 - 128GB (MWJ02LL/A) AS-IS - ESNBAD- READ DESCRIPTION,None Rating,$160.00,from United States,+$43.52 shipping,None,Parts Only · Apple iPhone 11 · 128 GB
"Apple iPhone 11 Pro Max 64/256/512 GSM Unlocked, Verizon Unlocked Very Good",4.5 out of 5 stars.,$359.99 to $499.99,from United States,+$36.42 shipping,None,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING
Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Colors - Excellent Condition,4.5 out of 5 stars.,$437.00 to $455.00,from United States,+$39.23 shipping,None,Excellent - Refurbished
Apple iPhone 11 A2111 (Fully Unlocked) 64GB Black (Good),4.5 out of 5 stars.,$269.99,from United States,+$33.77 shipping,None,Good - Refurbished · Apple iPhone 11 · 64 GB · Unlocked
Apple iPhone 11 64GB Unlocked Verizon ATT T-Mobile All Colors Phone Grade B+,4.5 out of 5 stars.,$239.99,from United States,+$32.88 shipping,None,Pre-Owned
Apple iPhone 11 64GB T-Mobile Smartphone (Purple) - Excellent / A,None Rating,$204.99,from United States,+$31.85 shipping,None,Pre-Owned · Apple iPhone 11 · 64 GB · T-Mobile
Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Colors - Very Good Condition,4.5 out of 5 stars.,$400.00 to $515.00,from United States,+$37.60 shipping,12+ sold,Very Good - Refurbished
Apple iPhone 11 Pro 512GB Green - Unlocked AT&T T-Mobile Verizon 7547479,5.0 out of 5 stars.,$345.00,from United States,+$35.98 shipping,None,Pre-Owned · Apple iPhone 11 Pro · 512 GB · Unlocked
Apple iPhone 11 128GB Purple AT&T ONLY,5.0 out of 5 stars.,$260.00,from United States,+$33.47 shipping,None,Pre-Owned · Apple iPhone 11 · 128 GB · AT&T
iPhone 11 Pro Max 64GB Gold (Unlocked) Pristine Condition with Accessories,4.5 out of 5 stars.,$449.00,from United States,+$52.04 shipping,None,Open Box · Apple iPhone 11 Pro Max · 64 GB · Unlocked
Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Colors - Good Condition,5.0 out of 5 stars.,$482.00 to $521.00,from United States,+$40.02 shipping,None,Good - Refurbished
Apple iPhone 11 64GB 128GB Unlocked Verizon At&t All Colors IOS Smartphone,None Rating,$182.00 to $381.00,from United States,+$31.17 shipping,None,Pre-Owned
Apple Iphone 11 64GB~128GB GSM & CDMA UNLOCKED A2111 4G LTE SMARTPHONE,5.0 out of 5 stars.,$182.00 to $381.00,from United States,+$31.17 shipping,None,Pre-Owned
Apple iPhone 11 - 64GB - Factory Unlocked - CDMA/GSM Good Condition,5.0 out of 5 stars.,$177.00 to $370.00,from United States,+$31.03 shipping,None,Pre-Owned
Apple iPhone 11 64GB 128GB Unlocked Verizon At&t - White/Red/Yellow,4.5 out of 5 stars.,$176.00 to $374.00,from United States,+$31.09 shipping,None,Pre-Owned
Apple iPhone 11 - 64/128GB - Black (Unlocked) A2111 (CDMA + GSM),5.0 out of 5 stars.,$182.00 to $381.00,from United States,+$31.17 shipping,None,Pre-Owned
Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Colors - Good Condition,5.0 out of 5 stars.,$482.00 to $521.00,from United States,+$40.02 shipping,None,Good - Refurbished
Apple iPhone 11 64GB A2111 Purple (Unlocked) Smartphone - Broken Condition,4.5 out of 5 stars.,$134.95,from United States,+$29.79 shipping,None,Parts Only Â· Apple iPhone 11 Â· 128 GB Â· Unlocked
Apple iPhone 11 - 256GB - Black (Unlocked) A2111 (CDMA + GSM),5.0 out of 5 stars.,$385.00,from United States,+$37.16 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· 256 GB Â· Unlocked
Apple iPhone 11 Pro 64GB No Face ID Factory Unlocked Good Condition,4.5 out of 5 stars.,$269.95,from United States,+$33.77 shipping,24+ sold,FREE FEDEX 2 DAY DELIVERY NATIONWIDE AND 60 DAY RETURNS
Apple iPhone 11 - Black - 64GB - (4 PARTS ONLY),4.5 out of 5 stars.,$79.95,from United States,+$28.16 shipping,None,Parts Only Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 64GB 128GB Unlocked Verizon T-Mobile Clean IMEI Smartphone,4.5 out of 5 stars.,$177.00 to $367.00,from United States,+$31.03 shipping,None,Pre-Owned
"Apple iPhone 11 Pro Max 64/256/512GBGSM Unlocked, Verizon Unlocked Good",4.5 out of 5 stars.,$369.99 to $479.99,from United States,+$36.72 shipping,40+ sold,12-MONTH WARRANTY â€¢ HAND TESTED â€¢ FREE SHIPPING
Apple iPhone 11 (PRODUCT)RED - 64GB (Unlocked) A2111 (CDMA + GSM),5.0 out of 5 stars.,$299.99,from United States,+$34.65 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 64GB Purple Unlocked Fair Condition,None Rating,$239.99,from United States,+$32.88 shipping,34 sold,Pre-Owned Â· A1984 Â· 64 GB Â· Unlocked
Apple iPhone 11 - 128GB - Black -Unlocked- Bad Condition -Sun Spots,None Rating,$260.00,from United States,+$33.47 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· AT&T
Apple iPhone 11 64GB/128GB Unlocked Verizon At&t T-Mobile CDMA/GSM 4G LTE,5.0 out of 5 stars.,$177.00 to $370.00,from United States,+$31.03 shipping,None,Pre-Owned
Apple iPhone 11 64GB Factory Unlocked T-Mobile Verizon AT&T Mint Condition,4.5 out of 5 stars.,$182.00 to $393.00,from United States,+$31.17 shipping,None,Pre-Owned
Apple iPhone 11 64GB Black Unlocked Cracked Screen/LCD Spots/Bad Cam/Flashlight,4.5 out of 5 stars.,$189.99,from United States,+$31.41 shipping,None,Parts Only Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 - 64GB - Black (Unlocked),None Rating,$231.89,from Canada,+$43.48 shipping,None,Pre-Owned
Apple iPhone 11. 64GB. Black. Unlocked. Works Perfect Cracked Back - Read,4.5 out of 5 stars.,$215.00,from United States,+$40.40 shipping,None,Parts Only Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 Pro Max - 256GB - MidnightÂ Green (Unlocked) A2161 - EXCELLENT!,None Rating,$430.00,from United States,+$38.49 shipping,None,Pre-Owned Â· Apple iPhone 11 Pro Max Â· 256 GB Â· Unlocked
Apple iPhone 11 Factory Unlocked Verizon At&t (64GB 128GB) IOS 4G Smartphone,5.0 out of 5 stars.,$177.00 to $382.00,from United States,+$31.03 shipping,None,Pre-Owned
Apple iPhone 11 A2111 64/128/256GB US Cellular Verizon AT&T Unlocked Great,None Rating,$259.99,from United States,+$33.47 shipping,None,Pre-Owned
Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM) B-Stock,4.5 out of 5 stars.,$282.99,from United States,+$34.15 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 - 128GB - Green A2111 AS IS NO POWER SLIGHT CRACKS,None Rating,$99.95,from United States,+$28.75 shipping,None,Parts Only Â· Apple iPhone 11 Â· 128 GB
Apple iPhone 11 Pro 64GB Gold Unlocked Fair Condition,None Rating,$299.99,from United States,+$34.65 shipping,11 sold,Pre-Owned
Apple iPhone 11 Pro 64GB 256GB 512GB Unlocked - With Accessories - Excellent,5.0 out of 5 stars.,$476.70 to $636.01,from United Kingdom,+$32.93 shipping estimate,None,SAVE 20% WITH CODE "SAVENOW" ENDS 16/11
Apple iPhone 11 Pro - 64GB - Midnight Green Unlocked A2160 (CDMA + GSM),4.5 out of 5 stars.,$320.00,from United States,+$35.24 shipping,None,Pre-Owned Â· Apple iPhone 11 Pro Â· 64 GB Â· Unlocked
Apple iPhone 11 Pro Max 128GB 256GB Verizon AT&T T-Mobile Unlocked (Very Good),None Rating,$389.99 to $489.99,from United States,+$37.31 shipping,None,Very Good - Refurbished
Apple iPhone 11 128GB AT&T Smartphone (Black) - Excellent,None Rating,$267.99,from United States,+$33.71 shipping,55 sold,Pre-Owned Â· Apple iPhone 11 Â· 128 GB Â· AT&T
Apple iPhone 11 - 64GB - Red -Fully Unlocked- Bad Condition No Tru Tone Spots,5.0 out of 5 stars.,$220.00,from United States,+$32.29 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 8 64GB Network Unlocked Good Condition with accessories. ,4.5 out of 5 stars.,$99.00,from United States,+$34.45 shipping,None,Pre-Owned Â· Apple iPhone 8 Â· 64 GB Â· Unlocked
Apple iPhone 11 Pro Max GREEN - 64GB Smartphone!! UNLOCKED A2161,5.0 out of 5 stars.,$300.00,from United States,+$34.65 shipping,None,Pre-Owned Â· Apple iPhone 11 Pro Max Â· 64 GB Â· Sprint
Apple iPhone 11 - 64GB - Yellow - ModelA2111,5.0 out of 5 stars.,$235.00,from United States,+$45.29 shipping,None,Pre-Owned Â· Apple iPhone 11 Â· 64 GB Â· Unlocked
Apple iPhone 11 64GB Black LTE Cellular Straight Talk/TracFone MM693LL/A,None Rating,$212.46,from United States,+$32.07 shipping,None,Pre-Owned Â· Straight Talk
Apple â€‹iPhone 11 A2111 (Unlocked),4.5 out of 5 stars.,$239.99,from United States,+$47.61 shipping,None,Pre-Owned
Apple iPhone 11 A2111 64/128/256GB Verizon T-Mobile AT&T Unlocked Open Box,None Rating,$329.99 to $349.99,from United States,+$35.54 shipping,None,Open Box
Apple iPhone 11 Pro 256GB (T-Mobile) A2160 Space Gray - Fair Condition,4.5 out of 5 stars.,$279.95,from United States,+$34.06 shipping,None,Pre-Owned Â· Apple iPhone 11 Pro Â· 256 GB Â· Unlocked
Apple iPhone 11 Pro Max - 256GB - Gold (AT&T Unlocked) A2161,4.5 out of 5 stars.,$470.00,from United States,+$51.42 shipping,None,Pre-Owned Â· Apple iPhone 11 Pro Max Â· 256 GB Â· Unlocked
Apple iPhone 11 - 64GB - Factory Unlocked - Good Condition,4.5 out of 5 stars.,$309.99,from United States,+$34.95 shipping,"1,520+ sold",Free 2-Day Shipping | 1 YEAR WARRANTY| Free Returns
Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM),4.5 out of 5 stars.,$309.00,from United States,+$34.92 shipping,None,Free Fast Shipping! 1 Year Warranty!
Apple iPhone 11 (PRODUCT) RED - 64GB (Factory Unlocked) - Very Good Condition,None Rating,$269.94,from United States,+$33.77 shipping,None,Pre-Owned
Apple iPhone 11 Pro 64GB Factory Unlocked AT&T T-Mobile Verizon Fair Condition,4.5 out of 5 stars.,$284.95,from United States,+$34.21 shipping,71+ sold,FREE FEDEX 2 DAY DELIVERY NATIONWIDE AND 60 DAY RETURNS
Apple iPhone 11 Pro Max - Unlocked - 256GB - Gray - A2161 - Used - Cracked Glass,4.5 out of 5 stars.,$299.00,from United States,+$34.63 shipping,None,Parts Only Â· Apple iPhone 11 Pro Max Â· 256 GB Â· Unlocked
None,None Rating,None Rating,None,None,None,None
Apple iPhone 11 - 64GB - Purple (Unlocked/Verizon) A2111 (CDMA + GSM),5.0 out of 5 stars.,$181.00 to $378.00,from United States,+$31.14 shipping,None,Pre-Owned
Apple iPhone 11 64GB Black A2111 (Unlocked) GSM World Phone T-mobile,None Rating,$249.99,from United States,+$59.99 shipping,None,Pre-Owned
Apple iPhone 11 64GB 128GB Fully Unlocked GSM/CDMA Good,4.5 out of 5 stars.,$179.00 to $371.00,from United States,+$31.09 shipping,None,Pre-Owned
Apple iPhone 11 64GB/128GB/256GB Unlocked - Refurbished Excellent A++,None Rating,$343.06 to $398.21,from United Kingdom,+$30.54 shipping estimate,None,Excellent - Refurbished
Apple iPhone 8/8 Plus 64GB 256GB Unlocked/ Verizon (CDMA + GSM) Mint Condition,4.5 out of 5 stars.,$93.00 to $194.00,from United States,+$28.55 shipping,None,Pre-Owned
Apple iPhone 11 Pro Max - 64GB- Gold (Unlocked) Bad FaceID/AM LCD/ESN is BAD,4.5 out of 5 stars.,$274.95,from United States,+$33.92 shipping,None,Pre-Owned · Apple iPhone 11 Pro Max · 64 GB · Unlocked
Apple iPhone 11 - 64gb White Unlocked,5.0 out of 5 stars.,$121.32,from United Kingdom,Shipping not specified,None,Pre-Owned · Apple iPhone 11 · Unlocked · 64 GB
Apple iPhone 11 Pro 256GB [A2160] Midnight Green (AT&T) Smartphone - Broken,None Rating,$204.95,from United States,+$31.85 shipping,None,Parts Only · Apple iPhone 11 Pro · 256 GB · AT&T
